"Query","GB_ID","taxid","superkingdom","phylum","class","order","family","genus","species","id"
"ESV_004732","KR474729",1889989,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","","Gnoristinae sp. BOLD-2016",94.3
"ESV_004732","KR462265",1889989,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","","Gnoristinae sp. BOLD-2016",94.3
"ESV_004732","KR476075",1889989,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","","Gnoristinae sp. BOLD-2016",94.3
"ESV_004732","MG091435",2358912,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-D07",94.3
"ESV_004732","MG096093",2359002,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25297-G07",94.3
"ESV_004732","MG097307",2358989,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25297-D05",94.3
"ESV_004732","MG091945",2358922,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-F06",94.3
"ESV_004732","MG094683",2359003,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25297-G09",94.3
"ESV_004732","MG089822",2358852,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25289-E04",94.3
"ESV_004732","MG095571",2358981,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25297-B04",94.3
"ESV_004732","MG088822",2358990,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25297-D06",94.3
"ESV_004732","MG089849",2358967,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-G06",94.3
"ESV_004732","MG090691",2358932,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-H05",94.3
"ESV_004732","MG088098",2358886,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25294-E11",94.3
"ESV_004732","MF639307",414339,"Eukaryota","Arthropoda","Insecta","Diptera","Agromyzidae","Nemorimyza","Nemorimyza posticata",94.3
"ESV_004732","MG114150",414339,"Eukaryota","Arthropoda","Insecta","Diptera","Agromyzidae","Nemorimyza","Nemorimyza posticata",94.3
"ESV_004732","MF633347",414339,"Eukaryota","Arthropoda","Insecta","Diptera","Agromyzidae","Nemorimyza","Nemorimyza posticata",94.3
"ESV_004732","MF634203",414339,"Eukaryota","Arthropoda","Insecta","Diptera","Agromyzidae","Nemorimyza","Nemorimyza posticata",94.3
"ESV_004732","MG088432",2358959,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-F04",94.3
"ESV_004732","MG091506",2359044,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25356-A01",94.3
"ESV_004732","MG088063",2358938,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-B03",94.3
"ESV_004732","MG093264",2358963,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-G01",94.3
"ESV_004732","MG093438",2358935,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-A03",94.3
"ESV_004732","MG095389",2358851,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25289-D12",94.3
"ESV_004732","MG090815",2358915,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-E03",94.3
"ESV_004732","MG094932",2358862,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25289-G07",94.3
"ESV_004732","MG091081",2358921,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-F05",94.3
"ESV_004732","MG093103",2359016,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25298-D11",94.3
"ESV_004732","MG093123",2358982,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25297-B05",94.3
"ESV_004732","MG090075",2358933,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-H07",94.3
"ESV_004732","MG096680",2358942,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-B12",94.3
"ESV_004732","MG090242",2358976,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25297-A05",94.3
"ESV_004732","MG093311",2358928,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-G06",94.3
"ESV_004732","MG090861",2359039,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25299-D07",94.3
"ESV_004732","MG095742",2358999,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25297-G04",94.3
"ESV_004732","MG094600",2358966,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-G05",94.3
"ESV_004732","MG092582",2358863,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25289-G08",94.3
"ESV_004732","MG094021",2358940,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-B07",94.3
"ESV_004732","MG094466",2359014,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25298-D02",94.3
"ESV_004732","MG095111",2358918,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-E10",94.3
"ESV_004732","MG093601",2358899,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25294-H04",94.3
"ESV_004732","MG095196",2359007,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25297-H07",94.3
"ESV_004732","MG090527",2359027,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25298-F06",94.3
"ESV_004732","MG088732",2362998,"Eukaryota","Arthropoda","Insecta","Diptera","Muscidae","Schoenomyza","Schoenomyza sp. BIOUG25632-C04",94.3
"ESV_004732","KY841781",1988043,"Eukaryota","Arthropoda","Insecta","Diptera","Muscidae","Atherigona","Atherigona sp. PK02",94.3
"ESV_004732","MF891969",2216526,"Eukaryota","Arthropoda","Insecta","Diptera","Muscidae","Schoenomyza","Schoenomyza sp. BIOUG23385-E06",94.3
"ESV_004732","MG092811",2362999,"Eukaryota","Arthropoda","Insecta","Diptera","Muscidae","Schoenomyza","Schoenomyza sp. BIOUG25632-C12",94.3
"ESV_004732","MF888124",2213457,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG27050-E06",94.3
"ESV_004732","MG091550",2359010,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25298-A02",94.3
"ESV_004732","MG093225",2358964,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-G02",94.3
"ESV_004732","MG096715",2358960,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-F06",94.3
"ESV_004732","KJ086046",1474262,"Eukaryota","Arthropoda","Insecta","Diptera","Muscidae","Schoenomyza","Schoenomyza sp. BOLD:AAG1777",94.3
"ESV_004732","MF890232",2216525,"Eukaryota","Arthropoda","Insecta","Diptera","Muscidae","Schoenomyza","Schoenomyza sp. BIOUG22856-B07",94.3
"ESV_004732","JF869556",2334730,"Eukaryota","Arthropoda","Insecta","Diptera","Muscidae","Schoenomyza","Schoenomyza sp. BBDCQ209-10",94.3
"ESV_004732","MG092287",2358948,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-C11",94.3
"ESV_004732","MG097234",2362997,"Eukaryota","Arthropoda","Insecta","Diptera","Muscidae","Schoenomyza","Schoenomyza sp. BIOUG25632-C01",94.3
"ESV_004732","MG096520",2358848,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25289-D06",94.3
"ESV_004732","MG089994",2358913,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-D08",94.3
"ESV_004732","MG096799",2358934,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-H09",94.3
"ESV_004732","MG096774",2358917,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25295-E07",94.3
"ESV_004732","MG088713",2358860,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25289-G01",94.3
"ESV_004732","MG093331",2358815,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25288-B02",94.3
"ESV_004732","MG096198",2359030,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25298-G10",94.3
"ESV_004732","MG093518",2358970,"Eukaryota","Arthropoda","Insecta","Diptera","Mycetophilidae","Boletina","Boletina sp. BIOUG25296-H02",94.3
"ESV_002960","AB020223",49249,"Eukaryota","Bacillariophyta","Mediophyceae","Lithodesmiales","Lithodesmiaceae","Ditylum","Ditylum brightwellii",85.3
"ESV_004701","KR037583",1657219,"Eukaryota","Arthropoda","Insecta","Hemiptera","Corixidae","Trichocorixa","Trichocorixa verticalis",98.1
"ESV_004704","KR664629",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF879304",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878429",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878467",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF879240",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878435",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878355",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF879211",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JN298385",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","KR670979",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","KR663952",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JN298396",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878700",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878633",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878773",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","KR681837",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878604",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","KR651637",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878352",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878723",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878662",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878808",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878774",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878642",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878794",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878780",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878663",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878431",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878433",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878664",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF877303",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878441",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878353",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878645",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878665",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878704",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878430",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878644",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878791",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878432",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878354",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878800",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.9
"ESV_004704","JF878605",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.3
"ESV_004704","JF878434",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",94.3
"ESV_004705","KM553695",1666579,"Eukaryota","Arthropoda","Insecta","Lepidoptera","Gelechiidae","Gelechia","Gelechia dyariella",96.2
"ESV_004706","MG048051",1514869,"Eukaryota","Arthropoda","Arachnida","Araneae","Salticidae","Pelegrina","Pelegrina aeneola",96.2
"ESV_004706","MF810438",1514869,"Eukaryota","Arthropoda","Arachnida","Araneae","Salticidae","Pelegrina","Pelegrina aeneola",96.2
"ESV_004706","MF811504",1514869,"Eukaryota","Arthropoda","Arachnida","Araneae","Salticidae","Pelegrina","Pelegrina aeneola",96.2
"ESV_004706","MF815225",1514869,"Eukaryota","Arthropoda","Arachnida","Araneae","Salticidae","Pelegrina","Pelegrina aeneola",96.2
"ESV_004706","MG046765",1514869,"Eukaryota","Arthropoda","Arachnida","Araneae","Salticidae","Pelegrina","Pelegrina aeneola",96.2
"ESV_004706","JN309641",1514869,"Eukaryota","Arthropoda","Arachnida","Araneae","Salticidae","Pelegrina","Pelegrina aeneola",96.2
"ESV_004706","MF817145",336600,"Eukaryota","Arthropoda","Arachnida","Araneae","Salticidae","Pelegrina","Pelegrina proterva",96.2
"ESV_004706","KP654491",336600,"Eukaryota","Arthropoda","Arachnida","Araneae","Salticidae","Pelegrina","Pelegrina proterva",96.2
"ESV_004706","KT707507",336600,"Eukaryota","Arthropoda","Arachnida","Araneae","Salticidae","Pelegrina","Pelegrina proterva",96.2
"ESV_004706","KP650509",336600,"Eukaryota","Arthropoda","Arachnida","Araneae","Salticidae","Pelegrina","Pelegrina proterva",96.2
"ESV_004707","JF887434",2339997,"Eukaryota","Arthropoda","Insecta","Coleoptera","Curculionidae","Pachyrhinus","Pachyrhinus californicus",97.5
"ESV_004709","HQ423026",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.8
"ESV_004709","HQ422929",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.8
"ESV_004709","HQ422911",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.8
"ESV_004709","HQ423022",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.8
"ESV_004709","HQ422599",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.8
"ESV_004709","HQ423023",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.8
"ESV_004709","HQ423020",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.8
"ESV_004709","HQ423083",999102,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","","","Ceramiales sp. ARS-2011",79.8
"ESV_004709","JF271656",993050,"Eukaryota","Rhodophyta","Florideophyceae","Plocamiales","Plocamiaceae","Plocamium","Plocamium cf. angustum 3 GWS-2011",79.8
"ESV_004709","KX913333",2005451,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya collinsiana",79.8
"ESV_004709","KX913329",2005451,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya collinsiana",79.8
"ESV_004709","KX913332",2005451,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya collinsiana",79.8
"ESV_004709","HQ422919",997588,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya corymbifera",79.8
"ESV_004709","HQ422934",997588,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya corymbifera",79.8
"ESV_004709","JQ843325",172944,"Eukaryota","Rhodophyta","Florideophyceae","Gracilariales","Gracilariaceae","Gracilaria","Gracilaria cuneata",79.8
"ESV_004709","KU934263",1826823,"Eukaryota","Rhodophyta","Florideophyceae","Rhodymeniales","Lomentariaceae","Ceratodictyon","Ceratodictyon sp. 1LH",79.8
"ESV_004709","KU381919",1917360,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Wrangeliaceae","Haloplegma","Haloplegma sp. 1WA",79.8
"ESV_004709","KM406834",439555,"Eukaryota","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Gibsmithia","Gibsmithia hawaiiensis",79.1
"ESV_004709","KM406833",439555,"Eukaryota","Rhodophyta","Florideophyceae","Gigartinales","Dumontiaceae","Gibsmithia","Gibsmithia hawaiiensis",79.1
"ESV_004709","HQ423018",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.1
"ESV_004709","HQ422931",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.1
"ESV_004709","HQ422933",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.1
"ESV_004709","HQ422869",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.1
"ESV_004709","HQ422932",999095,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. ARS-2011",79.1
"ESV_004709","KU179622",1843181,"Eukaryota","","","Arcellinida","Hyalospheniidae","Mrabella","Mrabella subcarinata",79.1
"ESV_004709","KU179623",1843181,"Eukaryota","","","Arcellinida","Hyalospheniidae","Mrabella","Mrabella subcarinata",79.1
"ESV_004709","KT257391",1702224,"Eukaryota","","Oomycetes","Myzocytiopsidales","Myzocytiopsidaceae","Chlamydomyzium","Chlamydomyzium anomalum",79.1
"ESV_004709","HQ423035",997588,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya corymbifera",79.1
"ESV_004709","HM573524",945024,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia pseudovillum",79.1
"ESV_004709","HQ919416",1917371,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Pleonosporium","Pleonosporium sp. 3GWS",79.1
"ESV_004709","KX913339",2005454,"Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasya","Dasya sp. 1 KXT-2017",79.1
"ESV_004709","KY656533",1089837,"Eukaryota","Rhodophyta","Florideophyceae","Rhodymeniales","Lomentariaceae","Ceratodictyon","Ceratodictyon repens",79.1
"ESV_004710","JF878435",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878662",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878644",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878800",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878355",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878353",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878665",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF879240",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878354",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878429",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JN298396",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878663",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878604",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878700",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878633",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878467",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF879304",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878352",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878431",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","KR663952",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","KR670979",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","KR651637",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878780",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF879211",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","KR664629",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JN298385",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878664",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878430",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878723",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878441",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","KR681837",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878432",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF878704",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
"ESV_004710","JF877303",1860186,"Eukaryota","Arthropoda","Insecta","Diptera","Dolichopodidae","Scellus","Scellus spinimanus",90.4
