TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
ArthCOI,ESV_097258,Eukaryota,Discosea,unk_class,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba lenticulata,MH124189,86.5
ArthCOI,ESV_097258,Eukaryota,Discosea,unk_class,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba sp.,MH124168,85.9
ArthCOI,ESV_097257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,Apamea sp. BIOUG25463-A10,MG364594,96.8
ArthCOI,ESV_097257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,Apamea sp. BIOUG31741-E07,MG363806,96.8
ArthCOI,ESV_097257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,Apamea sp. BIOUG31751-C01,MG362655,96.8
ArthCOI,ESV_097257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,Apamea sp. BIOUG31751-D04,MG362138,96.8
ArthCOI,ESV_097257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,Apamea sp. BIOUG31751-C11,MG362116,96.8
ArthCOI,ESV_097257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,Apamea sp. BIOUG31751-C02,MG360827,96.8
ArthCOI,ESV_097257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,Apamea sp. BIOUG25126-E02,MG360050,96.8
ArthCOI,ESV_097257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,Apamea sp. BIOUG25126-E01,MG358458,96.8
ArthCOI,ESV_097257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,Apamea sordens,KX281217,96.8
ArthCOI,ESV_097257,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,Apamea sordens,KJ390713,96.8
ArthCOI,ESV_097256,Eukaryota,Tubulinea,Elardia,Arcellinida,Arcellidae,Arcella,Arcella cf. vulgaris,MW960398,84.6
ArthCOI,ESV_097256,Eukaryota,Tubulinea,Elardia,Arcellinida,Arcellidae,Arcella,Arcella cf. vulgaris,MW960397,84.6
ArthCOI,ESV_097256,Eukaryota,Tubulinea,Elardia,Arcellinida,Arcellidae,Arcella,Arcella cf. vulgaris,MW960396,84.6
ArthCOI,ESV_097256,Eukaryota,Tubulinea,Elardia,Arcellinida,Hyalospheniidae,Quadrulella,Quadrulella alata,KU179626,84
ArthCOI,ESV_097255,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala,Catocala minuta,MF129277,98.7
ArthCOI,ESV_097255,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala,Catocala minuta,HQ970613,99.4
ArthCOI,ESV_089170,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium carolinianum,MT981126,75.4
ArthCOI,ESV_089170,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium pleroticum,KT692812,75.4
ArthCOI,ESV_089170,Eukaryota,Oomycota,unk_class,Peronosporales,Peronosporaceae,Bremia,Bremia ovata,KJ654044,76
ArthCOI,ESV_089170,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Globisporangium,Globisporangium longisporangium,HQ708724,75.4
ArthCOI,ESV_089170,Eukaryota,Oomycota,unk_class,Pythiales,Pythiaceae,Pythium,Pythium apiculatum,HQ708490,75.4
ArthCOI,ESV_062720,Eukaryota,Discosea,unk_class,Longamoebia,Acanthamoebidae,Acanthamoeba,Acanthamoeba byersi,MH124202,91.4
ArthCOI,ESV_009942,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus audax,KP654713,100
ArthCOI,ESV_009942,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus audax,KP650063,100
ArthCOI,ESV_009942,Eukaryota,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,Phidippus audax,DQ127341,100
ArthCOI,ESV_004745,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Phigalia,Phigalia sp. BOLD:AAA5234,KR448274,98.7
ArthCOI,ESV_004745,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Phigalia,Phigalia titea,HQ583754,98.7
ArthCOI,ESV_004745,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Phigalia,Phigalia titea,GU439093,99.4
ArthCOI,ESV_004745,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Phigalia,Phigalia titea,GU092585,98.7
ArthCOI,ESV_004745,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Phigalia,Phigalia titea,GU092002,98.7
ArthCOI,ESV_004745,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Phigalia,Phigalia titea,GU092000,98.7
ArthCOI,ESV_004745,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Phigalia,Phigalia titea,GU091999,98.7
ArthCOI,ESV_004745,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Phigalia,Phigalia titea,GU091992,98.7
ArthCOI,ESV_004745,Eukaryota,Arthropoda,Insecta,Lepidoptera,Elachistidae,Phigalia,Phigalia titea,GU091963,98.7
ArthCOI,ESV_004354,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala,Catocala minuta,MF129277,100
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,NC_039422,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,MT711515,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura murinana,MT711510,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,MT711509,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura lambertiana,MT711307,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura lambertiana,MT711306,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis,MT711305,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C07,MG513698,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG05875-G06,MG511546,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG10666-F08,MG509026,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-B04,MG470578,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C09,MG470552,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E02,MG470430,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14058-A06,MG470305,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-D09,MG470257,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14321-A02,MG469984,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-A12,MG469846,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C08,MG469467,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C11,MG469383,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F03,MG469299,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E04,MG469122,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19533-B01,MG468999,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-B02,MG468759,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20096-E03,MG468729,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14766-F09,MG468612,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F02,MG468603,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C04,MG468100,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-B03,MG467651,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG21526-D02,MG467167,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C03,MG467092,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C01,MG466791,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F04,MG466730,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E08,MG466646,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C10,MG466643,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E05,MG466570,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19708-A02,MG466495,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-D11,MG466383,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-E03,MG466303,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E03,MG465728,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E06,MG465486,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E10,MG465424,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19807-A11,MG465347,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14321-B01,MG465305,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14321-A12,MG465022,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F07,MG464985,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F08,MG464911,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG18066-D06,MG464874,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG14766-F01,MG464829,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19896-F07,MG464691,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F06,MG464561,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-C02,MG464368,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-F01,MG464189,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E07,MG464042,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19708-A03,MG463957,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19851-B04,MG463879,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-D10,MG463727,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E11,MG463498,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG19680-E01,MG463383,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG20280-B10,MG463360,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BIOUG22066-H09,MG361823,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BARS_2015_26_550,MG360279,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura parallela,KY020385,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura orae,KU874605,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis group sp. BOLD-2016,KT130304,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,KT127181,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BOLD-2016,KR940566,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BOLD-2016,KR939698,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BOLD:ABX5883,KR452085,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,KM555028,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,KM554725,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BOLD:ABX5883,KM554671,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura parallela,KM554651,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. BOLD:ABX5883,KM553803,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,KM552304,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis,KM552121,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura lambertiana,KM551136,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,KM548278,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,KM547195,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. SSPAB030-13,KM545324,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,KM543841,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura pinus,KM541269,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Thallarcha,Thallarcha isophragma,KF393216,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura sp. LALPA431-10,JF852866,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura zapulata,JF703056,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura rosaceana,HQ106930,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,HQ106912,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis group BOLD:AAA1517,HM866833,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis group BOLD:AAA1517,HM866606,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis group BOLD:AAA1517,HM863986,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,GU096704,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura fumiferana,GU095668,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura retiniana,DQ792590,98.7
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura occidentalis,DQ792587,98.1
ArthCOI,ESV_097253,Eukaryota,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura orae,DQ792586,98.7
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa divergens,MF922267,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa sp. LEP042279,MF921591,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa edictalis,MF921568,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa sp. LEP042280,MF921479,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa infracta,MF921055,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa plagigera,MF920702,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa auxiliaris,KX281199,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa sp. BOLD:ACE5082,KM554380,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa tessellata,KJ393417,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa divergens,KJ386507,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa pleuritica,KJ384380,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa macleani,KJ381916,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa pestula,KJ381817,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa tocoyae,JN284242,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HQ966877,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HQ966870,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HQ966844,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HQ960036,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa nigricans,HM872593,98.1
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa auxiliaris,HM428539,98.7
ArthCOI,ESV_097250,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa distinguenda,HM426097,98.1
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa divergens,MF922267,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa sp. LEP042279,MF921591,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa edictalis,MF921568,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa sp. LEP042280,MF921479,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa infracta,MF921055,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa plagigera,MF920702,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa auxiliaris,KX281199,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa sp. BOLD:ACE5082,KM554380,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa tessellata,KJ393417,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa divergens,KJ386507,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anarta,Anarta aff. crotchii ps1,KJ384437,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa pleuritica,KJ384380,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa macleani,KJ381916,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa pestula,KJ381817,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anarta,Anarta oaklandiae,KF492234,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anarta,Anarta crotchii,KF492232,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa tocoyae,JN284242,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HQ966877,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HQ966870,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HQ966844,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,HQ960036,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa nigricans,HM872593,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anarta,Anarta crotchii,HM867018,97.5
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa auxiliaris,HM428539,98.1
ArthCOI,ESV_097249,Eukaryota,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euxoa,Euxoa distinguenda,HM426097,97.5
ArthCOI,ESV_097247,Eukaryota,Arthropoda,Insecta,Neuroptera,Hemerobiidae,Wesmaelius,Wesmaelius longifrons,MG464690,97.5
ArthCOI,ESV_097247,Eukaryota,Arthropoda,Insecta,Neuroptera,Hemerobiidae,Wesmaelius,Wesmaelius longifrons,KM529885,97.5
ArthCOI,ESV_097247,Eukaryota,Arthropoda,Insecta,Neuroptera,Hemerobiidae,Wesmaelius,Wesmaelius longifrons,JF839826,96.8
ArthCOI,ESV_097245,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus sp.,OP312899,97.5
